Gender_Male,Age,Previous Purchases,Purchase Amount (PEN),Item Purchased_Belt,Item Purchased_Dress,Shipping Type_Store Pickup,Discount Applied_Yes,Promo Code Used_Yes,CLV_Predicho,Probabilidad_CLV_Alto
True,0.48076923076923084,0.5438596491228069,0.49242154388461246,False,False,False,True,True,0,0.0620968
True,0.826923076923077,0.7719298245614035,0.7806997050624607,False,True,False,True,True,1,0.9224
True,0.7115384615384616,0.6842105263157894,0.638862161149284,False,False,True,True,True,1,0.9211695
True,0.730769230769231,0.7543859649122806,0.6244690857385234,False,False,True,True,True,1,0.9224
True,0.28846153846153855,0.4912280701754385,0.2891319912635877,False,False,False,True,True,0,0.060759604
True,0.48076923076923084,0.6666666666666667,0.4474534301384345,False,False,True,True,True,0,0.17271167
True,0.05769230769230771,0.21052631578947367,0.09160371712837859,False,False,False,True,True,0,0.060759604
True,0.7692307692307693,0.7017543859649122,0.7161756248226817,False,False,False,True,True,1,0.9155451
True,0.4423076923076924,0.5789473684210527,0.44239438060618796,False,False,True,True,True,0,0.060759604
True,0.40384615384615385,0.456140350877193,0.33715635272693045,False,False,False,True,True,0,0.060759604
True,0.6923076923076924,0.7017543859649122,0.677896858052056,False,False,False,True,True,1,0.91615987
True,0.48076923076923084,0.7017543859649122,0.4386962213330817,False,False,False,True,True,0,0.19459906
True,0.1923076923076924,0.43859649122807015,0.26472092523696145,False,False,False,True,True,0,0.060759604
True,0.7884615384615384,0.8421052631578947,0.6741637112460677,True,False,False,True,True,1,0.9224
True,0.1923076923076924,0.24561403508771928,0.24955241594934238,False,False,False,True,True,0,0.060759604
True,0.9615384615384616,0.9824561403508771,0.8685725276409543,False,False,False,True,True,1,0.9224
True,0.03846153846153849,0.3333333333333333,0.005266900867417712,True,False,False,True,True,0,0.060759604
True,0.05769230769230771,0.22807017543859648,0.02995103774185763,False,False,False,True,True,0,0.060759604
True,0.6153846153846154,0.8070175438596492,0.5359025182509167,False,True,False,True,True,1,0.9066757
True,0.2692307692307693,0.5263157894736843,0.2596855720254525,False,False,False,True,True,0,0.060759604
True,0.11538461538461542,0.43859649122807015,0.12654069552292635,False,False,False,True,True,0,0.060759604
True,0.7115384615384616,0.7894736842105263,0.6105486903807432,False,False,False,True,True,1,0.9224
True,0.826923076923077,0.9122807017543859,0.7382745303071244,False,False,True,True,True,1,0.9224
True,0.826923076923077,0.9824561403508771,0.8351349916792341,False,False,False,True,True,1,0.9224
True,0.1923076923076924,0.40350877192982454,0.2491759657458368,False,False,False,True,True,0,0.060759604
True,0.8076923076923078,0.7894736842105263,0.741674973649892,False,False,False,True,True,1,0.9224
True,0.5961538461538463,0.631578947368421,0.5347283412880323,False,False,False,True,True,1,0.57932454
True,0.28846153846153855,0.456140350877193,0.2632835200781264,False,False,False,True,True,0,0.060759604
True,0.5192307692307693,0.5087719298245614,0.49167913015833387,False,False,False,True,True,0,0.07605579
True,0.21153846153846156,0.3684210526315789,0.1434148073357011,False,False,False,True,True,0,0.060759604
True,0.7692307692307693,0.9122807017543859,0.6762736363000152,False,False,False,True,True,1,0.9224
True,0.07692307692307698,0.07017543859649122,0.0,False,False,False,True,True,0,0.060759604
True,0.7115384615384616,0.894736842105263,0.6540438891592253,False,False,False,True,True,1,0.9224
True,0.019230769230769273,0.3157894736842105,0.04612783623772017,False,False,False,True,True,0,0.060759604
True,0.9615384615384616,0.9122807017543859,0.838123605949544,False,False,False,True,True,1,0.9224
True,0.826923076923077,0.9122807017543859,0.8097294819665823,False,False,False,True,True,1,0.9224
True,0.9615384615384616,0.9649122807017545,0.8049260910974948,False,False,False,True,True,1,0.9224
True,0.6538461538461539,0.8245614035087718,0.5191469689234266,False,False,False,True,True,1,0.9224
True,0.4423076923076924,0.6491228070175439,0.40550767646920427,False,False,False,True,True,0,0.089333415
True,0.21153846153846156,0.24561403508771928,0.23595070486853334,True,False,False,True,True,0,0.060759604
True,0.9615384615384616,1.0,0.9350059374736928,False,False,False,True,True,1,0.9224
True,0.34615384615384615,0.456140350877193,0.2889861871172995,False,False,False,True,True,0,0.060759604
True,0.7115384615384616,0.7719298245614035,0.6844195143115768,True,False,False,True,True,1,0.9224
True,0.1923076923076924,0.2982456140350877,0.17022341027477994,False,False,False,True,True,0,0.060759604
True,0.40384615384615385,0.6842105263157894,0.35336698927596333,False,False,False,True,True,0,0.13730413
True,0.6923076923076924,0.8421052631578947,0.6585064749826249,False,False,False,True,True,1,0.9224
True,0.42307692307692313,0.47368421052631576,0.4074414512366522,False,False,False,True,True,0,0.060759604
True,0.25,0.2807017543859649,0.15305474770706654,False,False,False,True,True,0,0.060759604
True,0.23076923076923084,0.3508771929824561,0.27234370329168556,False,False,False,True,True,0,0.060759604
True,0.5192307692307693,0.6491228070175439,0.5259493213927326,False,False,True,True,True,0,0.24399243
True,0.576923076923077,0.6842105263157894,0.4878686621920866,False,False,False,True,True,1,0.8928733
True,0.5192307692307693,0.7192982456140351,0.4819460561305492,False,False,False,True,True,1,0.7964993
True,0.8076923076923078,0.9122807017543859,0.7442547832383697,False,False,False,True,True,1,0.9224
True,0.7884615384615384,0.9122807017543859,0.7166279278703789,False,False,False,True,True,1,0.9224
True,0.0,0.24561403508771928,0.0,False,False,False,True,True,0,0.060759604
True,1.0,0.8771929824561404,0.8640883958255938,False,False,False,True,True,1,0.9224
True,0.03846153846153849,0.22807017543859648,0.033246579235658186,False,False,False,True,True,0,0.060759604
True,0.9038461538461539,1.0,0.8605689612028538,False,False,False,True,True,1,0.9224
True,0.21153846153846156,0.3684210526315789,0.21344147321893367,False,False,False,True,True,0,0.060759604
True,0.07692307692307698,0.3157894736842105,0.052209414082526384,False,False,False,True,True,0,0.060759604
True,0.17307692307692313,0.3157894736842105,0.18924978475411397,False,False,False,True,True,0,0.060759604
True,0.34615384615384615,0.38596491228070173,0.18215486360594874,False,False,False,True,True,0,0.060759604
True,0.7884615384615384,0.8070175438596492,0.7563306897565711,False,False,False,True,True,1,0.9224
True,0.8461538461538461,0.894736842105263,0.6787827116754088,False,False,False,True,True,1,0.9224
True,0.3076923076923077,0.38596491228070173,0.25890876067133106,False,False,False,True,True,0,0.060759604
True,0.7884615384615384,0.8070175438596492,0.6549187133847817,False,False,True,True,True,1,0.9224
True,0.5961538461538463,0.5964912280701755,0.47514974211914296,False,False,True,True,True,0,0.36949125
True,0.0,0.3157894736842105,0.05189556141375111,False,True,False,True,True,0,0.060759604
True,0.7115384615384616,0.736842105263158,0.6152874398921323,False,False,False,True,True,1,0.9224
True,0.3846153846153847,0.631578947368421,0.359380610673357,False,False,False,True,True,0,0.070211664
True,0.6153846153846154,0.8245614035087718,0.5481262485934763,False,False,False,True,True,1,0.91938376
True,0.826923076923077,0.8421052631578947,0.7606897580287141,False,False,False,True,True,1,0.9224
True,0.576923076923077,0.5789473684210527,0.5192692493908828,False,False,False,True,True,0,0.10283768
True,0.07692307692307698,0.08771929824561403,0.011420931729290547,False,False,True,True,True,0,0.060759604
True,0.576923076923077,0.5263157894736843,0.5603736684708542,False,False,False,True,True,0,0.09058884
True,0.7500000000000001,0.6666666666666667,0.6485116076804494,False,False,False,True,True,1,0.91233766
True,0.28846153846153855,0.5614035087719298,0.1883293705437219,False,False,False,True,True,0,0.060759604
True,0.7692307692307693,0.8245614035087718,0.6686406484846992,False,False,False,True,True,1,0.9224
True,0.3653846153846154,0.5263157894736843,0.3937879206432693,False,False,False,True,True,0,0.060759604
True,0.0,0.017543859649122806,0.038009748838411156,False,False,False,True,True,0,0.060759604
True,0.9038461538461539,0.8070175438596492,0.7925545683991181,False,False,False,True,True,1,0.9224
True,0.8461538461538461,0.9473684210526316,0.7409440085974067,True,False,False,True,True,1,0.9224
True,0.6923076923076924,0.7719298245614035,0.6046229319871775,False,False,False,True,True,1,0.9224
True,0.326923076923077,0.456140350877193,0.3851488781130783,False,False,True,True,True,0,0.060759604
True,0.3076923076923077,0.4912280701754385,0.2921866202717738,False,False,False,True,True,0,0.060759604
True,0.13461538461538464,0.456140350877193,0.13958677872093836,False,False,True,True,True,0,0.060759604
True,0.6730769230769232,0.7192982456140351,0.6478668845289084,False,False,False,True,True,1,0.9224
True,0.5192307692307693,0.6140350877192982,0.47492662032955113,False,False,False,True,True,0,0.12473342
True,0.5961538461538463,0.6842105263157894,0.521448711984151,False,False,False,True,True,1,0.9002305
True,0.42307692307692313,0.7543859649122806,0.36950095216397927,False,False,False,True,True,0,0.13670206
True,0.3846153846153847,0.3333333333333333,0.3406889322372624,False,False,True,True,True,0,0.060759604
True,0.5000000000000001,0.6666666666666667,0.44539284490871045,False,False,True,True,True,0,0.12813896
True,0.9615384615384616,0.9473684210526316,0.892253969824696,False,False,False,True,True,1,0.9224
True,0.8076923076923078,0.894736842105263,0.7244910999612215,False,False,False,True,True,1,0.9224
True,0.13461538461538464,0.2631578947368421,0.1531146500448804,False,False,False,True,True,0,0.060759604
True,0.019230769230769273,0.22807017543859648,0.013586005461214204,False,False,False,True,True,0,0.060759604
True,0.7500000000000001,0.8596491228070176,0.6741007763283438,False,False,False,True,True,1,0.9224
True,0.7692307692307693,1.0,0.5984488932642005,False,False,True,True,True,1,0.9224
True,0.5961538461538463,0.7543859649122806,0.5739944297157155,False,False,False,True,True,1,0.91329867
True,0.019230769230769273,0.15789473684210525,0.0326845018616294,False,False,False,True,True,0,0.060759604
True,0.6153846153846154,0.6491228070175439,0.5948405950577066,False,False,False,True,True,1,0.7932681
True,0.23076923076923084,0.3508771929824561,0.07685485713875564,False,False,False,True,True,0,0.060759604
True,0.6538461538461539,0.5614035087719298,0.6779750871924068,False,False,False,True,True,1,0.71913874
True,0.326923076923077,0.43859649122807015,0.2860659779827679,False,False,False,True,True,0,0.060759604
True,0.326923076923077,0.5263157894736843,0.34184850492681595,False,False,False,True,True,0,0.060759604
True,0.28846153846153855,0.3157894736842105,0.2114277258739908,False,False,False,True,True,0,0.060759604
True,0.6538461538461539,0.8070175438596492,0.61200733665756,False,False,True,True,True,1,0.9224
True,0.980769230769231,1.0,0.8298256168644531,False,False,True,True,True,1,0.9224
True,0.17307692307692313,0.2807017543859649,0.1268644409400842,False,False,False,True,True,0,0.060759604
True,0.9230769230769232,0.9122807017543859,0.9109038886701203,False,False,False,True,True,1,0.9224
True,0.1923076923076924,0.4912280701754385,0.16342036982009997,False,False,False,True,True,0,0.060759604
True,0.07692307692307698,0.3333333333333333,0.07849846959611748,False,False,False,True,True,0,0.060759604
True,0.980769230769231,0.9824561403508771,0.9158162629197389,False,False,False,True,True,1,0.9224
True,0.1923076923076924,0.3333333333333333,0.1941047582969895,False,False,False,True,True,0,0.060759604
True,0.7115384615384616,0.7719298245614035,0.642920925175561,False,False,False,True,True,1,0.9224
True,0.23076923076923084,0.3508771929824561,0.22264978262308757,False,False,False,True,True,0,0.060759604
True,0.9423076923076924,0.7543859649122806,0.9499766437445187,False,False,False,True,True,1,0.9224
True,0.13461538461538464,0.4912280701754385,0.11778558253259996,False,False,True,True,True,0,0.060759604
True,0.5961538461538463,0.6842105263157894,0.5420196410632065,True,False,False,True,True,1,0.8411156
True,0.3076923076923077,0.4912280701754385,0.3220821614434586,False,False,False,True,True,0,0.060759604
True,0.07692307692307698,0.2631578947368421,0.1182012817864952,False,False,False,True,True,0,0.060759604
True,0.8653846153846155,0.8245614035087718,0.8268193184737208,False,False,False,True,True,1,0.9224
True,1.0,0.9824561403508771,0.922668655982616,False,False,False,True,True,1,0.9224
True,0.34615384615384615,0.3333333333333333,0.2584021020623012,False,False,True,True,True,0,0.060759604
True,0.46153846153846156,0.7719298245614035,0.4856915812431145,False,False,False,True,True,0,0.44417137
True,0.17307692307692313,0.22807017543859648,0.10350230144446274,False,False,False,True,True,0,0.060759604
True,0.0961538461538462,0.19298245614035087,0.09950200597803222,False,False,False,True,True,0,0.060759604
True,0.6153846153846154,0.6491228070175439,0.516503443784075,False,False,True,True,True,1,0.7946914
True,0.730769230769231,0.894736842105263,0.6505234911868522,False,False,False,True,True,1,0.9224
True,0.3653846153846154,0.4912280701754385,0.34139297017433134,False,False,False,True,True,0,0.060759604
True,0.9423076923076924,0.8421052631578947,0.8568967896515969,False,False,False,True,True,1,0.9224
True,0.9423076923076924,1.0,0.861392551947699,False,False,False,True,True,1,0.9224
True,0.6153846153846154,0.7543859649122806,0.6223659396372251,False,False,True,True,True,1,0.9179947
True,0.34615384615384615,0.5263157894736843,0.32977648775285895,False,False,False,True,True,0,0.060759604
True,0.8461538461538461,0.9298245614035088,0.7456426243096608,False,False,False,True,True,1,0.9224
True,0.9038461538461539,1.0,0.8512414834875986,False,False,False,True,True,1,0.9224
True,0.0961538461538462,0.47368421052631576,0.1391485767980204,False,False,False,True,True,0,0.060759604
True,0.5384615384615385,0.5614035087719298,0.4265648289520112,False,False,False,True,True,0,0.07037172
True,0.0,0.3508771929824561,0.026707181769542773,False,False,False,True,True,0,0.060759604
True,0.7692307692307693,0.8421052631578947,0.7191262423523728,False,False,False,True,True,1,0.9224
True,0.25,0.456140350877193,0.21022566386217587,False,False,True,True,True,0,0.060759604
True,0.40384615384615385,0.3684210526315789,0.422586332710271,False,False,False,True,True,0,0.060759604
True,0.980769230769231,0.9649122807017545,0.8702109470707158,False,False,True,True,True,1,0.9224
True,0.9615384615384616,0.894736842105263,0.8653387715757163,False,False,False,True,True,1,0.9224
True,0.4423076923076924,0.631578947368421,0.3877361080966236,False,False,False,True,True,0,0.070358165
